route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
37664,210.0.1,1133745,8 East Main to Landing Heights,,1,137874,190959,1,1
37664,210.0.1,1133746,8 East Main to Landing Heights,,1,137920,190959,1,1
37664,210.0.1,1133747,8 East Main to Landing Heights,,1,137886,190959,1,1
37664,210.0.1,1133748,8 East Main to Landing Heights,,1,137869,190959,1,1
37664,210.0.1,1133749,8 East Main to Landing Heights,,1,137875,190959,1,1
37664,210.0.1,1133750,8 East Main to Landing Heights,,1,137884,190959,1,1
37664,210.0.1,1133751,8 East Main to Landing Heights,,1,137880,190959,1,1
37664,210.0.1,1133752,8 East Main to Landing Heights,,1,137859,190959,1,1
37664,210.0.1,1133753,8 East Main to Landing Heights,,1,137889,190959,1,1
37664,210.0.1,1133754,8 East Main to Landing Heights,,1,137902,190959,1,1
37664,210.0.1,1133755,8 East Main to Landing Heights,,1,137837,190959,1,1
37664,210.0.1,1133756,8 East Main to Landing Heights,,1,137882,190959,1,1
37664,210.0.1,1133757,8 East Main to Landing Heights,,1,137881,190959,1,1
37664,210.0.1,1133758,8 East Main to Landing Heights,,1,137926,190959,1,1
37664,210.0.1,1133759,8 East Main to Landing Heights,,1,137894,190959,1,1
37664,210.0.1,1133760,8 East Main to Landing Heights,,1,137870,190959,1,1
37664,210.0.1,1133761,8 East Main to Landing Heights,,1,137877,190959,1,1
37664,210.0.1,1133762,8 East Main to Landing Heights,,1,137855,190959,1,1
37664,210.0.1,1133763,8 East Main to Landing Heights,,1,137893,190959,1,1
37664,210.0.1,1133764,8 East Main to Landing Heights,,1,137865,190959,1,1
37664,210.0.1,1133765,8 East Main to Landing Heights,,1,137861,190959,1,1
37664,210.0.1,1133766,8 East Main to Landing Heights,,1,137862,190959,1,1
37664,210.0.1,1133767,8 East Main to Landing Heights,,1,137859,190959,1,1
37664,210.0.1,1133768,8 East Main to Landing Heights,,1,137903,190959,1,1
37664,210.0.1,1133769,8 East Main to Landing Heights,,1,137879,190959,1,1
37664,210.0.1,1133770,8 East Main to Landing Heights,,1,137945,190959,1,1
37664,210.0.1,1133771,8 East Main to Landing Heights,,1,137852,190959,1,1
37664,210.0.1,1133772,8 East Main to Landing Heights,,1,137863,190959,1,1
37664,210.0.1,1133773,8 East Main to Landing Heights,,1,137853,190959,1,1
37664,210.0.1,1133774,8 East Main to Landing Heights,,1,137861,190960,1,1
37664,210.0.1,1133775,8 East Main to Landing Heights,,1,137921,190959,1,1
37664,210.0.1,1133776,8 East Main to Landing Heights,,1,137849,190959,1,1
37664,210.0.1,1133777,8 East Main to Landing Heights,,1,137921,190959,1,1
37664,210.0.1,1133778,8 East Main to Landing Heights,,1,137848,190959,1,1
37664,210.0.1,1133779,8 East Main to Landing Heights,,1,137929,190959,1,1
37664,210.0.1,1133780,8 East Main to Landing Heights,,1,137842,190959,1,1
37664,210.0.1,1133781,8 East Main to Landing Heights,,1,137897,190959,1,1
37664,210.0.1,1133782,8 East Main to Landing Heights,,1,137852,190959,1,1
37664,210.0.1,1133783,8 East Main to Landing Heights,,1,137929,190959,1,1
37664,210.0.1,1133784,8 East Main to Landing Heights,,1,137846,190959,1,1
37664,210.0.1,1133785,8 East Main to Landing Heights,,1,137837,190959,1,1
37664,210.0.1,1133786,8 East Main to Landing Heights,,1,137875,190959,1,1
37664,210.0.1,1133787,8 East Main to Landing Heights,,1,137929,190959,1,1
37665,210.0.1,1133908,9 University to Blossom Loop,,0,137837,190963,1,1
37665,210.0.1,1133909,9 University to Blossom Loop,,0,137926,190963,1,1
37665,210.0.1,1133910,9 University to Blossom Loop,,0,137887,190963,1,1
37665,210.0.1,1133911,9 University to Blossom Loop,,0,137880,190962,1,1
37665,210.0.1,1133912,9 University to Blossom Loop,,0,137857,190963,1,1
37665,210.0.1,1133913,9 University to Blossom Loop,,0,137837,190963,1,1
37665,210.0.1,1133914,9 University to Blossom Loop,,0,137841,190963,1,1
37665,210.0.1,1133915,9 University to Blossom Loop,,0,137844,190963,1,1
37665,210.0.1,1133916,9 University to Blossom Loop,,0,137887,190963,1,1
37665,210.0.1,1133917,9 University to Blossom Loop,,0,137845,190963,1,1
37665,210.0.1,1133918,9 University to Blossom Loop,,0,137853,190963,1,1
37665,210.0.1,1133919,9 University to Blossom Loop,,0,137836,190963,1,1
37665,210.0.1,1133920,9 University to Blossom Loop,,0,137861,190963,1,1
37665,210.0.1,1133921,9 University to Blossom Loop,,0,137893,190963,1,1
37665,210.0.1,1133922,9 University to Blossom Loop,,0,137846,190963,1,1
37665,210.0.1,1133923,9 University to Blossom Loop,,0,137855,190963,1,1
37665,210.0.1,1133924,9 University to Blossom Loop,,0,137879,190963,1,1
37665,210.0.1,1133925,9 University to Blossom Loop,,0,137860,190963,1,1
37665,210.0.1,1133926,9 University to Blossom Loop,,0,137856,190963,1,1
37665,210.0.1,1133927,9 University to Blossom Loop,,0,137890,190963,1,1
37665,210.0.1,1133928,9 University to Blossom Loop,,0,137902,190963,1,1
